URL,Percentil 95 (ms),Fecha y Hora
https://api.testing.mercap.com.ar/appraiser,108.04999999999995,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,6175.199999999997,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1060.2999999999997,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/yield-curves,1699.6999999999982,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,21437.5,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1279.9,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-06&type=bond&limit=10&query=al30,1337.3999999999999,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1215.8,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,136.0,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/investments/1/metrics,138.89999999999998,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,131.35,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,155.04999999999998,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/bond-laws,863.0499999999998,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/instrument-issuers,3297.8499999999995,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/debt-types,1310.0999999999997,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1194.7499999999995,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/currencies,1022.3999999999999,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1219.1000000000001,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1194.25,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1205.75,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1224.6,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/bond-screener,944.5499999999995,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/bond-payment-forecast,111.0,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/investments/,109.0,2024-12-06 10:33:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1327.2499999999998,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/currencies,1228.8499999999997,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1249.1999999999996,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1261.1,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/bond-laws,1223.05,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1298.2499999999998,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/bond-screener,1136.95,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/bond-payment-forecast,111.0,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/debt-types,1000.5999999999999,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1257.6,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/instrument-issuers,5942.15,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,156.05,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,147.64999999999998,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,155.05,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/investments/1/metrics,152.79999999999995,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1267.9,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-06&type=bond&limit=10&query=al30,1348.1,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1239.2999999999997,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,29291.299999999996,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/yield-curves,1976.3999999999996,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1405.1,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/appraiser,110.0,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/investments/,110.0,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,31447.1,2024-12-06 10:42:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-06&type=bond&limit=10&query=al30,1410.3999999999999,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1439.4999999999998,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/appraiser,225.5999999999998,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/bond-laws,1123.3999999999999,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/bond-payment-forecast,208.0,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/bond-screener,1230.4499999999991,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1280.7999999999986,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1232.25,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,40124.84999999999,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1349.0,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/currencies,925.5499999999998,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1251.55,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/debt-types,1180.05,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1220.3999999999999,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/investments/,111.45000000000005,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,150.79999999999998,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,137.60000000000002,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/investments/1/metrics,142.84999999999997,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,137.1,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1287.1999999999994,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1278.3,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,14116.5,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/yield-curves,1782.0,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/instrument-issuers,3531.1499999999996,2024-12-06 16:39:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,157.75000000000034,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/investments/1/metrics,138.95,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,146.95,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1271.65,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,628.0,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,2398.1,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,8964.0,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/yield-curves,558.3999999999999,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,146.74999999999997,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-06&type=bond&limit=10&query=al30,2579.2,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/investments/,110.0,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,11488.500000000015,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/debt-types,1173.8499999999985,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/appraiser,113.0,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/bond-laws,1963.0499999999975,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/bond-payment-forecast,200.0,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/bond-screener,1787.2999999999997,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1294.8999999999999,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/instrument-issuers,8609.099999999999,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1287.65,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1391.2,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/currencies,1699.6499999999996,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1292.25,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1320.6,2024-12-06 16:48:00
https://api.testing.mercap.com.ar/yield-curves,1963.35,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,29297.999999999996,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1216.6499999999999,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-06&type=bond&limit=10&query=al30,1394.1,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1243.7,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,163.1,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/investments/1/metrics,154.0,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,152.4,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,147.25,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/investments/,109.0,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1220.85,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/debt-types,930.8999999999999,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/currencies,1149.9999999999998,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1236.2,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1355.0,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1205.0,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1121.6,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/bond-screener,1301.9499999999998,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/bond-payment-forecast,112.0,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/bond-laws,1187.0499999999995,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/appraiser,109.0,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/instrument-issuers,8180.3999999999905,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,16551.0,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1222.25,2024-12-06 16:56:00
https://api.testing.mercap.com.ar/appraiser,207.0,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,21254.1,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1279.5499999999997,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/yield-curves,1587.9999999999998,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,21323.2,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1358.8,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-06&type=bond&limit=10&query=al30,1498.7,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,155.0,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/investments/1/metrics,157.0,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,153.15,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,187.39999999999995,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/investments/,114.0,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1338.3999999999999,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/debt-types,1329.7499999999995,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/instrument-issuers,11469.65,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bond-payment-forecast,113.0,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bond-screener,1120.4499999999996,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1364.4,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1310.5,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bond-laws,1123.35,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1350.6,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/currencies,1246.9999999999993,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1360.9,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1294.25,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,127.60000000000001,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,4839.549999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1245.6,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/yield-curves,1146.6,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,44562.54999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1307.75,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-11&type=bond&limit=10&query=al30,1384.8499999999995,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1257.6,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,144.29999999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/1/metrics,144.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,150.04999999999993,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/,109.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/instrument-issuers,7093.249999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bond-laws,966.7499999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bond-payment-forecast,110.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bond-screener,1295.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1300.5,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1250.1999999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/appraiser,201.54999999999995,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1298.8,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/currencies,1113.9499999999991,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1210.8999999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/debt-types,844.1999999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1314.9999999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/instrument-issuers,4975.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bond-payment-forecast,206.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bond-screener,1181.5,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1167.5,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1113.25,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1148.1999999999998,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1109.8999999999999,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/currencies,1248.7499999999998,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1146.8999999999996,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/debt-types,1140.05,2024-12-11 11:14:00
